annual_inc,chargeoff_within_12_mths,delinq_amnt,delinq_2yrs,dti,installment,int_rate,loan_amnt,mths_since_last_delinq,bad_loans
85000.0,0.0,0.0,0.0,12.35,269.92,20.89,10000.0,61.0,0
50000.0,0.0,0.0,0.0,38.14,482.45,29.69,15000.0,48.0,0
75000.0,0.0,0.0,0.0,3.3,190.72,15.02,5500.0,61.0,0
82000.0,0.0,0.0,0.0,20.14,925.73,19.92,35000.0,33.0,1
450000.0,0.0,0.0,8.0,1.84,869.5,24.37,30000.0,18.0,0
74000.0,0.0,0.0,0.0,20.45,913.94,15.02,38400.0,54.0,0
100000.0,0.0,0.0,0.0,21.84,1000.25,13.56,29450.0,49.0,0
80000.0,0.0,0.0,0.0,17.69,347.04,8.46,11000.0,49.0,0
46000.0,0.0,0.0,0.0,4.64,767.44,22.35,20000.0,79.0,1
60000.0,0.0,0.0,0.0,19.78,646.1,10.08,20000.0,43.0,1
34000.0,0.0,0.0,0.0,67.81,656.52,7.84,21000.0,42.0,0
130000.0,0.0,0.0,0.0,23.27,704.53,16.14,20000.0,29.0,0
90000.0,0.0,0.0,4.0,17.08,619.32,14.47,18000.0,14.0,0
58000.0,0.0,0.0,0.0,31.8,47.93,25.34,1200.0,29.0,1
40000.0,0.0,0.0,0.0,18.36,41.62,15.02,1200.0,49.0,0
30000.0,0.0,0.0,0.0,16.96,83.23,15.02,2400.0,25.0,0
55000.0,0.0,0.0,0.0,12.37,327.68,11.06,10000.0,75.0,0
45000.0,0.0,0.0,8.0,19.84,246.59,16.14,7000.0,11.0,0
105000.0,0.0,0.0,0.0,23.43,519.82,10.47,16000.0,44.0,0
125000.0,0.0,0.0,0.0,16.66,234.95,12.73,7000.0,24.0,0
93599.0,0.0,0.0,3.0,7.71,832.21,15.02,24000.0,8.0,0
130000.0,0.0,0.0,0.0,22.12,691.23,13.56,30000.0,76.0,1
85000.0,0.0,0.0,0.0,22.26,947.15,28.72,30000.0,27.0,0
185000.0,0.0,0.0,1.0,12.11,576.02,13.56,25000.0,23.0,0
33000.0,0.0,0.0,1.0,3.85,53.42,16.91,1500.0,23.0,0
55000.0,0.0,0.0,1.0,33.91,591.02,25.34,20000.0,20.0,1
96000.0,0.0,0.0,0.0,13.23,683.0,16.14,28000.0,58.0,1
52000.0,0.0,0.0,0.0,17.7,694.08,8.46,22000.0,51.0,0
105000.0,0.0,0.0,1.0,13.59,536.34,8.46,17000.0,17.0,0
84996.0,0.0,0.0,0.0,9.95,248.05,16.91,10000.0,68.0,0
31580.0,0.0,0.0,0.0,28.58,52.02,15.02,1500.0,30.0,0
161765.0,0.0,0.0,0.0,19.75,737.21,17.97,20400.0,28.0,1
80000.0,0.0,0.0,0.0,20.31,431.87,20.89,16000.0,52.0,0
250000.0,0.0,0.0,4.0,6.75,277.41,15.02,8000.0,4.0,0
63000.0,0.0,0.0,0.0,12.46,338.57,20.89,9000.0,41.0,0
56000.0,0.0,0.0,0.0,8.51,325.24,17.97,9000.0,29.0,0
71000.0,0.0,0.0,0.0,15.65,339.65,13.56,10000.0,73.0,0
43000.0,0.0,0.0,0.0,20.27,256.38,18.94,7000.0,61.0,0
30000.0,0.0,0.0,0.0,4.2,429.76,27.27,14000.0,39.0,0
175000.0,0.0,0.0,1.0,37.02,540.8,14.47,23000.0,17.0,1
23211.0,0.0,0.0,0.0,14.99,259.08,18.94,10000.0,29.0,0
80000.0,0.0,0.0,0.0,25.55,275.12,7.84,8800.0,34.0,1
70000.0,0.0,0.0,2.0,6.17,230.24,22.35,6000.0,7.0,0
50000.0,0.0,0.0,0.0,27.53,117.7,7.21,3800.0,58.0,0
150000.0,0.0,0.0,1.0,15.66,1025.52,18.94,28000.0,21.0,1
28000.0,0.0,0.0,0.0,25.59,190.72,15.02,5500.0,25.0,0
80000.0,0.0,0.0,1.0,21.08,363.0,11.55,11000.0,12.0,0
17000.0,0.0,0.0,0.0,21.26,82.77,20.89,2200.0,49.0,0
89000.0,0.0,0.0,0.0,18.07,564.28,20.89,15000.0,37.0,0
45000.0,0.0,0.0,0.0,6.16,185.62,19.92,5000.0,26.0,0
68000.0,0.0,0.0,1.0,1.89,660.54,11.55,30000.0,16.0,0
22000.0,0.0,0.0,1.0,2.73,38.92,23.4,1000.0,23.0,1
88320.0,0.0,0.0,1.0,14.51,518.16,18.94,20000.0,14.0,0
76000.0,0.0,0.0,0.0,29.45,973.74,30.17,30000.0,28.0,1
55000.0,0.0,0.0,1.0,31.4,815.15,13.56,24000.0,4.0,0
65000.0,0.0,0.0,0.0,25.79,208.06,15.02,6000.0,30.0,0
78000.0,0.0,0.0,1.0,11.02,309.74,7.21,10000.0,9.0,0
60000.0,0.0,0.0,0.0,21.81,268.52,12.73,8000.0,54.0,0
135000.0,0.0,0.0,1.0,17.72,714.02,15.02,30000.0,13.0,0
60000.0,0.0,0.0,0.0,18.96,307.35,16.14,8725.0,25.0,0
40000.0,0.0,0.0,0.0,12.72,203.79,13.56,6000.0,38.0,0
25000.0,0.0,0.0,0.0,11.09,100.05,7.84,3200.0,41.0,0
62500.0,0.0,0.0,0.0,27.73,681.44,30.79,20750.0,29.0,0
114000.0,0.0,0.0,2.0,30.87,708.21,12.73,21100.0,20.0,0
80000.0,0.0,0.0,1.0,11.18,1113.69,19.92,30000.0,19.0,1
42200.0,0.0,0.0,0.0,27.54,481.52,20.89,12800.0,35.0,0
65000.0,0.0,0.0,0.0,6.04,484.58,10.08,15000.0,66.0,0
130000.0,0.0,0.0,0.0,12.65,324.89,10.47,10000.0,30.0,0
97000.0,0.0,0.0,2.0,13.72,247.73,14.47,7200.0,14.0,0
150000.0,0.0,0.0,0.0,0.4,304.72,6.11,10000.0,45.0,0
70000.0,0.0,0.0,1.0,23.16,238.01,15.02,10000.0,17.0,0
50000.0,0.0,0.0,0.0,18.72,346.76,15.02,10000.0,57.0,1
42000.0,0.0,0.0,0.0,15.89,563.62,16.14,16000.0,33.0,1
34350.0,0.0,0.0,0.0,16.81,343.02,21.85,9000.0,46.0,0
80000.0,0.0,0.0,0.0,25.04,518.16,18.94,20000.0,49.0,1
96000.0,0.0,0.0,0.0,5.78,693.51,15.02,20000.0,73.0,0
63000.0,1.0,0.0,1.0,7.87,315.5,8.46,10000.0,12.0,1
80000.0,0.0,0.0,0.0,16.07,584.79,10.47,18000.0,46.0,0
109000.0,0.0,0.0,1.0,18.95,803.14,18.94,31000.0,21.0,0
75000.0,0.0,0.0,0.0,8.61,994.73,23.4,35000.0,41.0,0
52000.0,0.0,0.0,0.0,26.45,340.74,27.27,11100.0,58.0,0
30000.0,0.0,0.0,0.0,9.88,324.89,10.47,10000.0,51.0,0
48360.0,0.0,0.0,0.0,19.35,267.06,16.91,7500.0,58.0,0
70000.0,0.0,0.0,0.0,3.72,464.6,7.21,15000.0,74.0,0
110000.0,0.0,0.0,0.0,6.28,208.06,15.02,6000.0,26.0,0
81000.0,0.0,0.0,0.0,17.44,318.42,25.34,10775.0,71.0,0
87000.0,0.0,0.0,0.0,20.53,644.38,10.47,30000.0,25.0,0
57476.0,0.0,0.0,0.0,12.44,226.16,12.73,10000.0,32.0,0
47477.0,0.0,0.0,0.0,12.77,132.0,11.55,4000.0,26.0,1
40000.0,0.0,0.0,1.0,15.57,416.11,15.02,12000.0,14.0,0
65000.0,0.0,0.0,0.0,24.32,520.13,15.02,15000.0,54.0,0
55000.0,0.0,0.0,0.0,20.49,767.44,22.35,20000.0,59.0,0
100000.0,0.0,0.0,1.0,22.72,485.46,15.02,14000.0,21.0,0
82879.0,0.0,0.0,0.0,19.1,880.86,18.94,34000.0,38.0,0
100000.0,0.0,0.0,1.0,22.92,601.9,20.89,16000.0,6.0,0
77000.0,0.0,0.0,0.0,9.34,863.73,20.89,32000.0,34.0,0
50000.0,0.0,0.0,0.0,29.52,552.98,13.56,24000.0,48.0,0
90000.0,0.0,0.0,0.0,23.68,297.0,11.55,9000.0,51.0,0
85000.0,0.0,0.0,1.0,8.56,237.6,11.55,7200.0,13.0,0
80000.0,0.0,0.0,0.0,20.82,706.71,6.67,23000.0,97.0,0
92500.0,0.0,0.0,0.0,25.09,904.61,12.73,40000.0,46.0,0
80000.0,0.0,0.0,1.0,14.84,324.89,10.47,10000.0,23.0,0
84000.0,0.0,0.0,0.0,14.17,425.73,10.08,20000.0,24.0,1
118000.0,0.0,0.0,0.0,16.39,354.15,17.97,9800.0,25.0,0
40000.0,0.0,0.0,2.0,20.58,982.32,22.35,25600.0,20.0,0
102710.0,0.0,0.0,0.0,32.8,284.87,16.91,8000.0,42.0,0
123000.0,0.0,0.0,0.0,9.7,226.14,10.08,7000.0,40.0,0
98000.0,0.0,0.0,1.0,17.91,172.04,14.47,5000.0,6.0,0
90000.0,0.0,0.0,0.0,10.69,322.58,13.56,14000.0,59.0,0
80000.0,0.0,0.0,0.0,3.8,363.6,7.84,18000.0,36.0,0
35000.0,0.0,0.0,1.0,20.51,338.18,16.14,9600.0,19.0,0
45000.0,0.0,0.0,0.0,29.37,324.89,10.47,10000.0,29.0,0
76000.0,0.0,0.0,0.0,6.55,422.72,16.14,12000.0,45.0,0
175000.0,0.0,0.0,0.0,21.52,921.64,13.56,40000.0,54.0,0
125000.0,0.0,0.0,0.0,7.95,959.3,22.35,25000.0,35.0,0
178000.0,0.0,0.0,1.0,16.44,1058.83,17.97,29300.0,5.0,0
80000.0,0.0,0.0,0.0,31.72,1098.78,18.94,30000.0,65.0,0
44000.0,0.0,0.0,0.0,17.07,298.19,17.97,11750.0,64.0,1
60000.0,0.0,0.0,1.0,20.36,191.86,22.35,5000.0,17.0,0
120000.0,0.0,0.0,0.0,9.19,866.88,15.02,25000.0,45.0,1
40000.0,0.0,0.0,0.0,30.69,481.99,26.31,16000.0,30.0,0
90000.0,0.0,0.0,0.0,10.14,536.34,8.46,17000.0,72.0,0
33000.0,0.0,0.0,0.0,22.36,158.0,20.89,4200.0,49.0,0
120000.0,0.0,0.0,0.0,10.85,243.85,7.84,7800.0,34.0,0
78000.0,0.0,0.0,0.0,31.18,778.99,30.17,24000.0,38.0,1
76000.0,0.0,0.0,0.0,24.1,376.21,14.47,16000.0,30.0,0
37000.0,0.0,0.0,0.0,11.94,140.91,16.14,4000.0,36.0,0
120000.0,0.0,0.0,0.0,15.18,180.22,11.06,5500.0,66.0,0
44000.0,0.0,0.0,4.0,12.66,172.04,14.47,5000.0,10.0,0
74000.0,0.0,0.0,0.0,28.07,925.73,19.92,35000.0,43.0,0
83800.0,0.0,0.0,0.0,7.98,335.14,24.37,8500.0,77.0,0
155000.0,0.0,0.0,0.0,7.72,570.79,16.14,23400.0,70.0,0
80000.0,0.0,0.0,2.0,11.21,645.33,13.56,19000.0,14.0,0
35000.0,0.0,0.0,0.0,14.06,732.52,18.94,20000.0,80.0,0
43000.0,0.0,0.0,0.0,21.18,287.24,26.31,7100.0,39.0,0
85000.0,0.0,0.0,5.0,6.54,503.47,12.73,15000.0,2.0,0
63748.0,0.0,0.0,0.0,9.11,554.81,15.02,16000.0,60.0,0
98000.0,0.0,0.0,1.0,13.09,339.65,13.56,10000.0,16.0,0
43200.0,0.0,0.0,0.0,5.89,346.76,15.02,10000.0,69.0,0
24000.0,0.0,0.0,0.0,17.05,142.44,16.91,4000.0,28.0,0
24000.0,0.0,0.0,1.0,52.78,333.82,22.35,12000.0,20.0,0
52000.0,0.0,0.0,8.0,23.68,376.19,20.89,10000.0,14.0,0
55000.0,0.0,0.0,2.0,21.71,356.08,16.91,10000.0,20.0,0
150000.0,0.0,0.0,1.0,4.68,659.29,30.99,20000.0,18.0,0
360000.0,0.0,0.0,1.0,8.72,1116.59,7.21,36050.0,11.0,0
43200.0,0.0,0.0,1.0,23.08,272.85,16.91,11000.0,18.0,0
40000.0,0.0,0.0,1.0,33.0,310.9,18.94,12000.0,21.0,0
40000.0,0.0,0.0,1.0,45.09,334.39,16.46,9450.0,20.0,1
50000.0,0.0,0.0,0.0,14.14,243.93,16.14,10000.0,28.0,0
185000.0,0.0,0.0,0.0,8.92,992.17,16.91,40000.0,52.0,0
140000.0,0.0,0.0,0.0,12.52,742.46,19.92,20000.0,24.0,0
41000.0,0.0,0.0,0.0,14.08,101.69,22.35,2650.0,29.0,0
65000.0,0.0,0.0,0.0,10.82,216.82,7.21,7000.0,56.0,0
102000.0,0.0,0.0,0.0,2.01,214.5,11.55,6500.0,63.0,0
99000.0,0.0,0.0,0.0,11.83,975.71,16.14,40000.0,61.0,0
24000.0,0.0,0.0,0.0,35.35,203.79,13.56,6000.0,56.0,0
192000.0,0.0,0.0,1.0,12.11,258.44,10.08,8000.0,13.0,0
80000.0,0.0,0.0,0.0,32.75,248.05,16.91,10000.0,25.0,0
54895.0,0.0,0.0,0.0,14.68,54.94,18.94,1500.0,56.0,0
90000.0,0.0,0.0,0.0,36.31,422.82,29.69,10000.0,78.0,0
120000.0,0.0,0.0,0.0,24.39,879.02,18.94,24000.0,36.0,0
62000.0,0.0,0.0,2.0,9.49,312.63,7.84,10000.0,12.0,1
85000.0,0.0,0.0,0.0,8.5,767.43,27.27,25000.0,56.0,0
56000.0,0.0,0.0,0.0,9.3,194.93,10.47,6000.0,79.0,1
85000.0,0.0,0.0,1.0,13.89,660.0,11.55,20000.0,11.0,0
62000.0,0.0,0.0,0.0,9.64,595.02,15.02,25000.0,26.0,0
50000.0,0.0,0.0,0.0,15.07,218.84,7.84,7000.0,80.0,0
116000.0,0.0,0.0,3.0,8.77,822.95,14.47,35000.0,13.0,0
100000.0,0.0,0.0,0.0,14.03,322.31,9.58,10050.0,49.0,0
80000.0,0.0,0.0,0.0,16.68,647.8,20.89,24000.0,37.0,0
64000.0,0.0,0.0,1.0,13.48,203.79,13.56,6000.0,13.0,0
66700.0,0.0,0.0,0.0,14.25,380.81,15.02,16000.0,66.0,0
54000.0,0.0,0.0,0.0,17.44,254.88,26.31,6300.0,29.0,0
70000.0,1.0,0.0,3.0,25.49,206.04,19.92,5550.0,11.0,0
36000.0,0.0,0.0,0.0,42.2,451.43,20.89,12000.0,51.0,1
93000.0,0.0,0.0,0.0,14.17,414.74,13.56,18000.0,39.0,0
110000.0,0.0,0.0,0.0,7.3,306.97,27.27,10000.0,30.0,0
85000.0,0.0,0.0,0.0,12.18,173.52,8.46,5500.0,66.0,0
72000.0,0.0,0.0,2.0,25.03,422.72,16.14,12000.0,43.0,0
50556.0,0.0,0.0,0.0,13.48,728.18,15.02,21000.0,30.0,0
70000.0,0.0,0.0,2.0,10.34,1040.26,15.02,30000.0,13.0,0
41000.0,0.0,0.0,0.0,7.55,185.84,7.21,6000.0,44.0,0
48300.0,0.0,0.0,0.0,21.27,345.98,24.37,8775.0,85.0,0
77000.0,0.0,0.0,4.0,29.08,666.53,19.92,25200.0,5.0,0
85000.0,0.0,0.0,1.0,13.74,357.01,15.02,15000.0,10.0,0
46000.0,0.0,0.0,1.0,9.18,41.76,28.72,1000.0,10.0,0
108462.0,0.0,0.0,0.0,26.85,983.02,11.06,30000.0,52.0,1
72000.0,0.0,0.0,1.0,30.13,928.08,19.92,25000.0,20.0,0
23000.0,0.0,0.0,1.0,14.87,198.0,11.55,6000.0,12.0,0
138000.0,0.0,0.0,1.0,13.44,346.76,15.02,10000.0,15.0,0
52500.0,0.0,0.0,0.0,38.45,333.21,15.02,14000.0,69.0,0
34000.0,0.0,0.0,0.0,27.9,380.81,15.02,16000.0,30.0,0
75000.0,0.0,0.0,0.0,18.53,789.3,28.72,25000.0,27.0,0
65000.0,0.0,0.0,0.0,22.08,534.14,25.34,18075.0,36.0,0
750000.0,0.0,0.0,2.0,4.89,1084.07,7.21,35000.0,9.0,1
65000.0,0.0,0.0,0.0,37.74,788.55,24.37,20000.0,31.0,0
70000.0,0.0,0.0,0.0,20.23,466.32,7.46,15000.0,68.0,0
67000.0,0.0,0.0,0.0,5.68,705.38,14.47,30000.0,52.0,0
50000.0,0.0,0.0,0.0,23.31,947.15,28.72,30000.0,65.0,1
130000.0,0.0,0.0,0.0,35.98,1320.0,11.55,40000.0,41.0,0
65000.0,0.0,0.0,0.0,16.34,1056.0,11.55,32000.0,24.0,0
36400.0,0.0,0.0,0.0,17.94,446.75,14.47,19000.0,54.0,0
45000.0,0.0,0.0,0.0,28.56,320.48,16.91,9000.0,34.0,0
50000.0,0.0,0.0,0.0,7.08,491.16,27.27,16000.0,61.0,0
75000.0,0.0,0.0,0.0,17.17,157.75,8.46,5000.0,28.0,0
64000.0,0.0,0.0,0.0,3.08,495.58,7.21,16000.0,78.0,0
11800.0,0.0,0.0,0.0,84.03,281.81,16.14,8000.0,38.0,1
129000.0,0.0,0.0,0.0,19.75,476.01,15.02,20000.0,36.0,0
34200.0,0.0,0.0,0.0,28.14,327.68,11.06,10000.0,60.0,0
240000.0,0.0,0.0,0.0,17.95,125.9,10.47,3875.0,26.0,0
120000.0,0.0,0.0,0.0,15.93,1299.3,19.92,35000.0,37.0,0
387000.0,0.0,0.0,0.0,2.51,206.44,14.47,6000.0,81.0,0
72500.0,0.0,0.0,0.0,20.82,518.16,18.94,20000.0,34.0,0
102000.0,0.0,0.0,2.0,45.92,1252.61,28.72,30000.0,6.0,1
52124.0,0.0,0.0,0.0,20.49,646.1,10.08,20000.0,37.0,0
197000.0,0.0,0.0,0.0,18.44,908.05,10.47,27950.0,35.0,0
250000.0,0.0,0.0,0.0,14.34,589.73,11.05,18000.0,50.0,0
66000.0,0.0,0.0,1.0,37.58,268.52,12.73,8000.0,10.0,1
100000.0,0.0,0.0,0.0,14.33,68.82,14.47,2000.0,24.0,0
110000.0,0.0,0.0,0.0,13.42,473.24,8.46,15000.0,74.0,0
40000.0,0.0,0.0,0.0,26.4,268.16,6.11,8800.0,61.0,0
90000.0,0.0,0.0,1.0,17.36,581.49,10.08,18000.0,14.0,0
25000.0,0.0,0.0,0.0,19.73,132.0,11.55,4000.0,58.0,0
80000.0,0.0,0.0,0.0,12.39,534.12,16.91,15000.0,61.0,0
110000.0,0.0,0.0,1.0,6.19,1084.13,17.97,30000.0,9.0,1
70000.0,1.0,0.0,1.0,6.05,238.01,15.02,10000.0,17.0,1
15000.0,0.0,0.0,1.0,74.24,309.08,13.56,9100.0,16.0,0
101117.0,0.0,0.0,2.0,29.01,486.87,30.17,15000.0,18.0,0
111000.0,0.0,0.0,0.0,27.44,496.71,30.79,15125.0,47.0,0
22000.0,0.0,0.0,0.0,10.69,324.89,10.47,10000.0,76.0,0
125000.0,0.0,0.0,0.0,13.73,1169.71,12.73,34850.0,48.0,0
225000.0,0.0,0.0,1.0,8.73,564.28,20.89,15000.0,7.0,0
65000.0,0.0,0.0,0.0,9.88,184.61,12.73,5500.0,46.0,0
35000.0,0.0,0.0,0.0,20.47,575.58,22.35,15000.0,47.0,0
60000.0,0.0,0.0,1.0,30.38,150.07,7.84,4800.0,20.0,0
22800.0,0.0,0.0,0.0,15.11,192.19,10.07,5950.0,42.0,1
80000.0,0.0,0.0,1.0,15.9,915.65,18.94,25000.0,21.0,0
61444.0,0.0,0.0,2.0,11.78,569.73,16.91,16000.0,20.0,0
24000.0,0.0,0.0,0.0,27.35,153.83,18.94,4200.0,75.0,0
35000.0,0.0,0.0,2.0,18.14,278.19,22.35,10000.0,16.0,0
60000.0,0.0,0.0,0.0,28.28,243.93,16.14,10000.0,69.0,0
95000.0,0.0,0.0,0.0,13.25,920.91,27.27,30000.0,43.0,1
120000.0,0.0,0.0,0.0,17.32,319.3,10.08,15000.0,31.0,0
70000.0,0.0,0.0,0.0,22.99,526.55,7.21,17000.0,56.0,0
100000.0,0.0,0.0,0.0,6.68,801.35,20.39,30000.0,62.0,0
90000.0,0.0,0.0,1.0,17.0,202.23,12.73,6025.0,8.0,0
98935.0,0.0,0.0,0.0,12.08,589.39,27.27,19200.0,38.0,0
92000.0,0.0,0.0,0.0,14.41,167.6,6.11,5500.0,60.0,0
6240.0,0.0,0.0,1.0,8.87,101.9,13.56,3000.0,18.0,1
120000.0,0.0,0.0,1.0,38.27,1245.4,23.4,32000.0,24.0,1
21000.0,0.0,0.0,5.0,120.22,599.1,25.34,15000.0,12.0,0
300000.0,0.0,0.0,0.0,10.13,434.4,7.21,14025.0,31.0,0
100000.0,0.0,0.0,0.0,27.17,569.73,16.91,16000.0,44.0,0
20000.0,0.0,0.0,1.0,0.0,114.69,11.06,3500.0,13.0,1
80000.0,0.0,0.0,0.0,22.16,660.0,11.55,20000.0,56.0,0
45000.0,0.0,0.0,1.0,14.13,1376.26,14.47,40000.0,14.0,0
47904.0,0.0,0.0,0.0,10.62,595.02,15.02,25000.0,38.0,0
120000.0,0.0,0.0,0.0,21.85,520.13,15.02,15000.0,71.0,1
70824.2,0.0,0.0,0.0,27.67,323.05,10.08,10000.0,48.0,0
67500.0,0.0,0.0,0.0,22.76,368.37,27.27,12000.0,47.0,0
77000.0,0.0,0.0,0.0,25.36,634.79,24.37,16100.0,57.0,1
69000.0,0.0,0.0,1.0,18.94,335.65,12.73,10000.0,24.0,0
15000.0,0.0,0.0,0.0,50.64,391.69,16.91,11000.0,68.0,0
99840.0,0.0,0.0,2.0,27.16,1057.98,19.92,40000.0,9.0,0
78000.0,0.0,0.0,0.0,19.03,330.0,11.55,10000.0,39.0,0
225000.0,0.0,0.0,3.0,3.51,1128.56,20.89,30000.0,10.0,0
56000.0,0.0,0.0,0.0,31.18,137.63,14.47,4000.0,27.0,1
68000.0,0.0,0.0,1.0,11.3,543.43,13.56,16000.0,15.0,0
50000.0,0.0,0.0,0.0,21.82,563.88,12.73,16800.0,47.0,0
37000.0,0.0,0.0,0.0,30.68,130.34,16.14,3700.0,37.0,0
19050.0,0.0,0.0,0.0,7.18,86.69,15.02,2500.0,63.0,1
57236.0,0.0,0.0,0.0,23.37,96.15,16.91,2700.0,32.0,0
45000.0,0.0,0.0,0.0,29.76,242.73,15.02,7000.0,58.0,0
300000.0,0.0,0.0,0.0,21.02,1246.28,16.91,35000.0,37.0,0
106000.0,0.0,0.0,0.0,23.71,935.05,23.4,32900.0,69.0,0
125000.0,0.0,0.0,0.0,12.55,433.63,7.21,14000.0,78.0,0
75000.0,0.0,0.0,2.0,14.75,177.43,24.37,4500.0,9.0,0
140000.0,0.0,0.0,0.0,28.36,64.61,10.08,2000.0,48.0,0
71800.0,0.0,0.0,0.0,13.98,229.37,11.06,7000.0,81.0,0
68000.0,0.0,0.0,0.0,17.12,409.97,19.92,15500.0,80.0,0
50000.0,0.0,0.0,0.0,22.56,886.53,25.34,30000.0,34.0,0
41000.0,0.0,0.0,0.0,17.86,293.01,18.94,8000.0,37.0,1
72000.0,0.0,0.0,0.0,7.93,165.0,11.55,5000.0,44.0,0
78500.0,0.0,0.0,0.0,27.27,880.66,16.14,25000.0,65.0,0
113000.0,0.0,0.0,0.0,20.3,72.82,15.02,2100.0,36.0,0
90000.0,0.0,0.0,0.0,19.95,649.77,10.47,20000.0,33.0,0
60000.0,0.0,0.0,0.0,15.82,352.27,16.14,10000.0,49.0,0
108000.0,0.0,0.0,0.0,7.83,859.17,10.47,40000.0,55.0,0
32000.0,0.0,0.0,0.0,23.52,230.24,22.35,6000.0,40.0,1
33000.0,0.0,0.0,1.0,11.16,315.5,8.46,10000.0,9.0,0
241000.0,0.0,0.0,4.0,7.23,747.77,16.91,21000.0,3.0,0
120000.0,0.0,0.0,1.0,16.54,973.64,22.35,35000.0,21.0,0
90000.0,0.0,0.0,0.0,15.08,390.29,16.14,16000.0,59.0,0
100000.0,0.0,0.0,2.0,14.16,722.75,17.97,20000.0,4.0,0
40000.0,0.0,0.0,1.0,13.56,121.47,8.46,3850.0,13.0,0
95000.0,0.0,0.0,0.0,9.7,173.52,8.46,5500.0,54.0,0
200000.0,0.0,0.0,1.0,4.36,569.79,6.83,18500.0,22.0,0
75000.0,0.0,0.0,2.0,14.18,169.83,13.56,5000.0,11.0,1
50000.0,0.0,0.0,0.0,10.18,578.94,29.69,18000.0,72.0,1
54000.0,0.0,0.0,0.0,35.04,659.27,18.94,18000.0,24.0,0
160004.0,0.0,0.0,0.0,4.14,197.14,24.37,5000.0,50.0,1
67000.0,0.0,0.0,0.0,15.35,500.77,11.06,23000.0,72.0,0
136000.0,0.0,0.0,0.0,16.88,846.39,19.92,32000.0,58.0,0
65000.0,0.0,0.0,0.0,21.49,679.29,13.56,20000.0,24.0,0
24000.0,0.0,0.0,0.0,32.45,534.12,16.91,15000.0,73.0,0
62000.0,0.0,0.0,3.0,8.98,609.06,17.97,24000.0,14.0,0
102000.0,0.0,0.0,0.0,27.13,288.7,13.56,8500.0,66.0,1
350000.0,0.0,0.0,1.0,4.17,1415.96,26.31,35000.0,18.0,0
62000.0,0.0,0.0,0.0,21.37,117.97,11.06,3600.0,79.0,0
80000.0,0.0,0.0,0.0,8.81,505.53,14.47,21500.0,26.0,0
135000.0,0.0,0.0,0.0,28.26,1039.63,10.47,32000.0,73.0,0
81500.0,0.0,0.0,0.0,21.71,777.23,18.94,30000.0,30.0,1
55000.0,0.0,0.0,1.0,17.22,129.96,10.47,4000.0,15.0,1
166550.0,0.0,0.0,1.0,8.1,859.17,10.47,40000.0,13.0,1
171500.0,0.0,0.0,0.0,17.99,213.65,16.91,6000.0,32.0,1
17500.0,0.0,0.0,0.0,26.75,172.04,14.47,5000.0,48.0,1
20000.0,0.0,0.0,0.0,120.89,427.3,16.91,12000.0,61.0,1
80000.0,0.0,0.0,1.0,18.93,335.65,12.73,10000.0,7.0,0
48000.0,0.0,0.0,1.0,39.55,259.86,19.92,7000.0,18.0,0
180000.0,0.0,0.0,0.0,15.33,809.75,20.89,30000.0,50.0,0
86400.0,0.0,0.0,0.0,10.43,646.95,12.73,19275.0,36.0,0
90000.0,1.0,0.0,0.0,12.39,407.58,13.56,12000.0,36.0,0
35000.0,0.0,0.0,0.0,19.09,634.43,17.97,25000.0,40.0,1
60000.0,0.0,0.0,0.0,4.96,484.58,10.08,15000.0,70.0,0
169875.0,0.0,0.0,0.0,8.27,576.02,13.56,25000.0,73.0,1
40000.0,0.0,0.0,0.0,16.89,613.94,27.27,20000.0,59.0,0
50000.0,0.0,0.0,0.0,10.97,51.28,18.94,1400.0,48.0,1
45000.0,0.0,0.0,0.0,37.87,683.0,16.14,28000.0,66.0,0
95000.0,0.0,0.0,0.0,35.6,339.65,13.56,10000.0,70.0,0
45000.0,0.0,0.0,1.0,26.03,191.86,22.35,5000.0,7.0,0
30000.0,0.0,0.0,0.0,17.76,203.21,7.84,6500.0,65.0,0
125000.0,0.0,0.0,1.0,13.84,242.73,15.02,7000.0,3.0,0
70000.0,0.0,0.0,1.0,17.42,343.02,24.37,8700.0,18.0,0
48000.0,0.0,0.0,0.0,23.78,216.83,17.97,6000.0,58.0,0
145000.0,0.0,0.0,0.0,21.34,1218.88,6.11,40000.0,73.0,0
150000.0,0.0,0.0,0.0,22.31,1218.88,6.11,40000.0,78.0,0
8500.0,0.0,0.0,0.0,136.44,120.43,14.47,3500.0,35.0,1
55000.0,0.0,0.0,0.0,11.94,194.93,10.47,6000.0,54.0,0
90000.0,0.0,0.0,0.0,18.18,276.49,13.56,12000.0,49.0,0
90000.0,0.0,0.0,0.0,29.69,778.99,30.17,24000.0,30.0,0
63542.33,0.0,0.0,1.0,15.05,243.93,16.14,10000.0,23.0,0
26000.0,0.0,0.0,0.0,13.43,180.69,17.97,5000.0,28.0,0
55000.0,0.0,0.0,1.0,15.99,343.89,7.84,11000.0,7.0,0
60000.0,0.0,0.0,0.0,9.14,69.36,15.02,2000.0,35.0,0
84000.0,0.0,0.0,0.0,14.84,660.0,11.55,20000.0,61.0,0
120000.0,0.0,0.0,0.0,11.91,1056.79,16.14,30000.0,48.0,0
56083.0,0.0,0.0,0.0,0.53,173.38,15.02,5000.0,31.0,0
